# Name = @default@10000,,,,,,,,,,,,,,
24,0.244338624,193.2,47,10,10,null,null,null,null,0.244338624,193.2,47,10,10
25,0.245171958,192.4166667,47,12,12,null,null,null,null,0.245171958,192.4166667,47,12,12
26,0.245855196,191.8461538,47,13,13,null,null,null,null,0.245855196,191.8461538,47,13,13
27,0.246151253,191.5714286,47,15,14,null,null,null,null,0.246151253,191.5714286,47,15,14
28,0.243074503,194.4666667,47,16,15,null,null,null,null,0.243074503,194.4666667,47,16,15
29,0.243074503,194.4666667,47,16,15,null,null,null,null,0.243074503,194.4666667,47,16,15
30,0.243074503,194.4666667,47,16,15,null,null,null,null,0.243074503,194.4666667,47,16,15
31,0.242525445,192.8333333,46.55555556,20,18,null,null,null,null,0.242525445,192.8333333,46.55555556,20,18
32,0.244035326,191.8695652,46.65217391,26,23,null,null,null,null,0.244035326,191.8695652,46.65217391,26,23
33,0.243051826,191.16,46.32,28,25,null,null,null,null,0.243051826,191.16,46.32,28,25
34,0.243104736,191.12,46.32,28,25,null,null,null,null,0.243104736,191.12,46.32,28,25
35,0.243104736,191.12,46.32,28,25,null,null,null,null,0.243104736,191.12,46.32,28,25
36,0.240037342,194.4074074,46.40740741,30,27,null,null,null,null,0.240037342,194.4074074,46.40740741,30,27
37,0.24034591,194.2142857,46.42857143,32,28,null,null,null,null,0.24034591,194.2142857,46.42857143,32,28
38,0.238111727,196.125,46.28125,38,32,null,null,null,null,0.238111727,196.125,46.28125,38,32
39,0.239284749,195.3142857,46.34285714,43,35,null,null,null,null,0.239284749,195.3142857,46.34285714,43,35
40,0.238604781,194.8055556,46.11111111,45,36,null,null,null,null,0.238604781,194.8055556,46.11111111,45,36
41,0.238604781,194.8055556,46.11111111,45,36,null,null,null,null,0.238604781,194.8055556,46.11111111,45,36
42,0.238604781,194.8055556,46.11111111,45,36,null,null,null,null,0.238604781,194.8055556,46.11111111,45,36
43,0.238090985,195.5263158,46.15789474,47,38,null,null,null,null,0.238090985,195.5263158,46.15789474,47,38
44,0.240274656,195.8205128,46.64102564,53,39,null,null,null,null,0.240274656,195.8205128,46.64102564,53,39
45,0.240046185,195.2888889,46.48888889,59,45,null,null,null,null,0.240046185,195.2888889,46.48888889,59,45
46,0.241276781,194.1555556,46.48888889,61,45,null,null,null,null,0.241276781,194.1555556,46.48888889,61,45
47,0.24079917,193.6382979,46.29787234,65,47,null,null,null,null,0.24079917,193.6382979,46.29787234,65,47
48,0.240230086,193.3125,46.125,66,48,null,null,null,null,0.240230086,193.3125,46.125,66,48
49,0.240230086,193.3125,46.125,66,48,null,null,null,null,0.240230086,193.3125,46.125,66,48
50,0.239077707,194.0384615,46.03846154,71,52,null,null,null,null,0.239077707,194.0384615,46.03846154,71,52
51,0.240559379,193.1551724,46.13793103,77,58,null,null,null,null,0.240559379,193.1551724,46.13793103,77,58
52,0.239935505,193.6969697,46.13636364,84,66,null,null,null,null,0.239935505,193.6969697,46.13636364,84,66
53,0.23897581,194.5230769,46.12307692,84,65,null,null,null,null,0.23897581,194.5230769,46.12307692,84,65
54,0.239285147,194.3432836,46.14925373,86,67,null,null,null,null,0.239285147,194.3432836,46.14925373,86,67
55,0.238507487,193.826087,45.89855072,88,69,null,null,null,null,0.238507487,193.826087,45.89855072,88,69
56,0.237516938,195.1285714,45.92857143,89,70,null,null,null,null,0.237516938,195.1285714,45.92857143,89,70
57,0.238780461,193.7692308,45.91025641,99,78,null,null,null,null,0.238780461,193.7692308,45.91025641,99,78
58,0.238978883,193.060241,45.78313253,103,83,null,null,null,null,0.238978883,193.060241,45.78313253,103,83
59,0.23930193,192.9058824,45.81176471,107,85,null,null,null,null,0.23930193,192.9058824,45.81176471,107,85
60,0.23990135,192.9764706,45.94117647,110,85,null,null,null,null,0.23990135,192.9764706,45.94117647,110,85
61,0.240315316,192.4880952,45.91666667,110,84,null,null,null,null,0.240315316,192.4880952,45.91666667,110,84
62,0.240651921,192.3023256,45.94186047,113,86,null,null,null,null,0.240651921,192.3023256,45.94186047,113,86
63,0.241951779,191.9354839,46.11827957,123,93,null,null,null,null,0.241951779,191.9354839,46.11827957,123,93
64,0.243347217,190.51,46.13,130,100,null,null,null,null,0.243347217,190.51,46.13,130,100
65,0.240729904,192.3619048,45.95238095,135,105,null,null,null,null,0.240729904,192.3619048,45.95238095,135,105
66,0.241171926,191.7641509,45.94339623,136,106,null,null,null,null,0.241171926,191.7641509,45.94339623,136,106
67,0.239354315,193.2363636,45.86363636,139,110,null,null,null,null,0.239354315,193.2363636,45.86363636,139,110
68,0.238153582,194.6315789,45.92105263,145,114,null,null,null,null,0.238153582,194.6315789,45.92105263,145,114
69,0.237875452,195.88,46.032,154,125,null,null,null,null,0.237875452,195.88,46.032,154,125
70,0.237830362,196.2307692,46.03076923,161,130,null,null,null,null,0.237830362,196.2307692,46.03076923,161,130
71,0.236755042,195.8257576,45.75,164,132,null,null,null,null,0.236755042,195.8257576,45.75,164,132
72,0.237547411,195.4782609,45.84057971,169,138,null,null,null,null,0.237547411,195.4782609,45.84057971,169,138
73,0.236827056,195.9930556,45.81944444,173,144,null,null,null,null,0.236827056,195.9930556,45.81944444,173,144
74,0.23567005,196.8356164,45.73287671,174,146,null,null,null,null,0.23567005,196.8356164,45.73287671,174,146
75,0.23662049,197.4066667,46.02,180,150,null,null,null,null,0.23662049,197.4066667,46.02,180,150
76,0.236426647,198.3231707,46.19512195,194,164,null,null,null,null,0.236426647,198.3231707,46.19512195,194,164
77,0.237882238,197.373494,46.31927711,201,166,null,null,null,null,0.237882238,197.373494,46.31927711,201,166
78,0.237482801,197.4736842,46.24561404,206,171,null,null,null,null,0.237482801,197.4736842,46.24561404,206,171
79,0.237457158,197.3662791,46.22093023,210,172,null,null,null,null,0.237457158,197.3662791,46.22093023,210,172
80,0.237050673,197.4655172,46.16666667,215,174,null,null,null,null,0.237050673,197.4655172,46.16666667,215,174
81,0.236869963,197.3050847,46.09039548,220,177,null,null,null,null,0.236869963,197.3050847,46.09039548,220,177
82,0.23659947,198.9027027,46.31891892,232,185,null,null,null,null,0.23659947,198.9027027,46.31891892,232,185
83,0.235916753,199.6302083,46.34895833,241,192,null,null,null,null,0.235916753,199.6302083,46.34895833,241,192
84,0.236417178,199.1212121,46.36363636,246,198,null,null,null,null,0.236417178,199.1212121,46.36363636,246,198
85,0.236490497,198.8457711,46.31840796,252,201,null,null,null,null,0.236490497,198.8457711,46.31840796,252,201
86,0.236561616,198.5665025,46.27586207,256,203,null,null,null,null,0.236561616,198.5665025,46.27586207,256,203
87,0.236319391,198.4975369,46.22167488,259,203,null,null,null,null,0.236319391,198.4975369,46.22167488,259,203
88,0.235625936,198.852381,46.14285714,270,210,null,null,null,null,0.235625936,198.852381,46.14285714,270,210
89,0.236723336,197.7,46.18095238,277,210,null,null,null,null,0.236723336,197.7,46.18095238,277,210
90,0.235800357,198.4739336,46.16587678,285,211,null,null,null,null,0.235800357,198.4739336,46.16587678,285,211
91,0.234692639,199.3665158,46.15384615,295,221,null,null,null,null,0.234692639,199.3665158,46.15384615,295,221
92,0.232956697,201.4125561,46.17040359,301,223,null,null,null,null,0.232956697,201.4125561,46.17040359,301,223
93,0.233507785,200.9775785,46.20179372,305,223,null,null,null,null,0.233507785,200.9775785,46.20179372,305,223
94,0.234626494,199.8584071,46.21238938,311,226,null,null,null,null,0.234626494,199.8584071,46.21238938,311,226
95,0.234885443,199.5654008,46.18565401,319,237,null,null,null,null,0.234885443,199.5654008,46.18565401,319,237
96,0.23568952,199.0826446,46.22727273,324,242,null,null,null,null,0.23568952,199.0826446,46.22727273,324,242
97,0.236276935,198.9346939,46.32653061,331,245,null,null,null,null,0.236276935,198.9346939,46.32653061,331,245
98,0.236006707,198.9593496,46.30081301,335,246,null,null,null,null,0.236006707,198.9593496,46.30081301,335,246
99,0.236334294,199.0592885,46.38735178,344,253,null,null,null,null,0.236334294,199.0592885,46.38735178,344,253
100,0.236076015,199.1583012,46.35521236,353,259,null,null,null,null,0.236076015,199.1583012,46.35521236,353,259
101,0.237076395,198.0714286,46.33834586,361,266,null,null,null,null,0.237076395,198.0714286,46.33834586,361,266
102,0.235995217,198.6037037,46.21111111,367,270,null,null,null,null,0.235995217,198.6037037,46.21111111,367,270
103,0.236030752,198.8,46.22222222,370,270,null,null,null,null,0.236030752,198.8,46.22222222,370,270
104,0.236385048,198.7316176,46.28308824,377,272,null,null,null,null,0.236385048,198.7316176,46.28308824,377,272
105,0.235998587,199.0350877,46.2245614,392,285,null,null,null,null,0.235998587,199.0350877,46.2245614,392,285
106,0.236536318,198.2086093,46.22516556,404,302,null,null,null,null,0.236536318,198.2086093,46.22516556,404,302
107,0.236290986,198.4451613,46.23225806,411,310,null,null,null,null,0.236290986,198.4451613,46.23225806,411,310
108,0.236088712,198.6126984,46.20634921,421,315,null,null,null,null,0.236088712,198.6126984,46.20634921,421,315
109,0.236379919,198.1744548,46.18380062,424,321,null,null,null,null,0.236379919,198.1744548,46.18380062,424,321
110,0.236457636,198.163522,46.1918239,427,318,null,null,null,null,0.236457636,198.163522,46.1918239,427,318
111,0.236020988,199.1606061,46.27575758,438,330,null,null,null,null,0.236020988,199.1606061,46.27575758,438,330
112,0.236250005,199.297619,46.30952381,449,336,null,null,null,null,0.236250005,199.297619,46.30952381,449,336
113,0.235920416,199.3256484,46.24783862,459,347,null,null,null,null,0.235920416,199.3256484,46.24783862,459,347
114,0.236627864,198.896648,46.31564246,471,358,null,null,null,null,0.236627864,198.896648,46.31564246,471,358
115,0.236285825,199.5054945,46.36538462,479,364,null,null,null,null,0.236285825,199.5054945,46.36538462,479,364
116,0.235819018,199.7459016,46.30874317,484,366,null,null,null,null,0.235819018,199.7459016,46.30874317,484,366
117,0.235926425,199.6693333,46.28533333,492,375,null,null,null,null,0.235926425,199.6693333,46.28533333,492,375
118,0.235646056,199.9043928,46.25581395,501,387,null,null,null,null,0.235646056,199.9043928,46.25581395,501,387
119,0.235273405,200.4654731,46.28644501,513,391,null,null,null,null,0.235273405,200.4654731,46.28644501,513,391
120,0.235610983,200.2947103,46.32493703,522,397,null,null,null,null,0.235610983,200.2947103,46.32493703,522,397
121,0.235456296,199.9558824,46.24019608,532,408,null,null,null,null,0.235456296,199.9558824,46.24019608,532,408
122,0.236250504,198.9808153,46.23261391,540,417,null,null,null,null,0.236250504,198.9808153,46.23261391,540,417
123,0.236100729,198.9552941,46.18588235,550,425,null,null,null,null,0.236100729,198.9552941,46.18588235,550,425
124,0.236571861,198.6192661,46.20183486,560,436,null,null,null,null,0.236571861,198.6192661,46.20183486,560,436
125,0.237099118,198.2207207,46.23648649,564,444,null,null,null,null,0.237099118,198.2207207,46.23648649,564,444
126,0.236682749,198.5229759,46.21225383,577,457,null,null,null,null,0.236682749,198.5229759,46.21225383,577,457
127,0.236856112,198.1511879,46.17710583,585,463,null,null,null,null,0.236856112,198.1511879,46.17710583,585,463
128,0.236795449,198.0444915,46.14830508,595,472,null,null,null,null,0.236795449,198.0444915,46.14830508,595,472
129,0.236644343,198.2096436,46.10691824,606,477,null,null,null,null,0.236644343,198.2096436,46.10691824,606,477
130,0.237290631,197.5340206,46.09690722,622,485,null,null,null,null,0.237290631,197.5340206,46.09690722,622,485
131,0.237783727,197.1891348,46.14285714,636,497,null,null,null,null,0.237783727,197.1891348,46.14285714,636,497
132,0.238085922,197.0119048,46.17063492,644,504,null,null,null,null,0.238085922,197.0119048,46.17063492,644,504
133,0.23843711,196.654902,46.16862745,654,510,null,null,null,null,0.23843711,196.654902,46.16862745,654,510
134,0.238743072,196.0821918,46.1369863,663,511,null,null,null,null,0.238743072,196.0821918,46.1369863,663,511
135,0.238407478,196.3754864,46.12256809,676,514,null,null,null,null,0.238407478,196.3754864,46.12256809,676,514
136,0.238500286,196.045977,46.08237548,690,522,null,null,null,null,0.238500286,196.045977,46.08237548,690,522
137,0.238615345,195.6302682,46,699,522,null,null,null,null,0.238615345,195.6302682,46,699,522
138,0.238782719,195.8726592,46.07490637,714,534,null,null,null,null,0.238782719,195.8726592,46.07490637,714,534
139,0.238440321,196.1142322,46.0505618,723,534,null,null,null,null,0.238440321,196.1142322,46.0505618,723,534
140,0.238489879,196.4221014,46.11050725,737,552,null,null,null,null,0.238489879,196.4221014,46.11050725,737,552
141,0.23910158,195.5246479,46.07042254,751,568,null,null,null,null,0.23910158,195.5246479,46.07042254,751,568
142,0.239311362,195.6239316,46.11965812,762,585,null,null,null,null,0.239311362,195.6239316,46.11965812,762,585
143,0.239149996,195.7979626,46.12054329,776,589,null,null,null,null,0.239149996,195.7979626,46.12054329,776,589
144,0.239379913,195.4013378,46.11204013,793,598,null,null,null,null,0.239379913,195.4013378,46.11204013,793,598
145,0.239479396,195.3801653,46.12727273,803,605,null,null,null,null,0.239479396,195.3801653,46.12727273,803,605
146,0.239952065,195.1205212,46.17100977,817,614,null,null,null,null,0.239952065,195.1205212,46.17100977,817,614
147,0.239764479,195.3566879,46.14968153,828,628,null,null,null,null,0.239764479,195.3566879,46.14968153,828,628
148,0.239862581,195.188383,46.13971743,842,637,null,null,null,null,0.239862581,195.188383,46.13971743,842,637
149,0.239401805,195.271875,46.0734375,860,640,null,null,null,null,0.239401805,195.271875,46.0734375,860,640
150,0.239209393,195.3151326,46.04836193,875,641,null,null,null,null,0.239209393,195.3151326,46.04836193,875,641
151,0.239562281,194.993865,46.05214724,885,652,null,null,null,null,0.239562281,194.993865,46.05214724,885,652
152,0.23986439,195.1111111,46.13850837,896,657,null,null,null,null,0.23986439,195.1111111,46.13850837,896,657
153,0.239724305,195.2564492,46.12746586,902,659,null,null,null,null,0.239724305,195.2564492,46.12746586,902,659
154,0.239373216,195.5937962,46.11521418,919,677,null,null,null,null,0.239373216,195.5937962,46.11521418,919,677
155,0.239841415,194.6614509,46.03556188,945,703,null,null,null,null,0.239841415,194.6614509,46.03556188,945,703
156,0.240138404,194.1148459,45.98319328,960,714,null,null,null,null,0.240138404,194.1148459,45.98319328,960,714
157,0.239947518,194.3919668,45.99861496,969,722,null,null,null,null,0.239947518,194.3919668,45.99861496,969,722
158,0.240082458,194.526387,46.04194858,984,739,null,null,null,null,0.240082458,194.526387,46.04194858,984,739
159,0.240054056,194.6756393,46.06325707,994,743,null,null,null,null,0.240054056,194.6756393,46.06325707,994,743
160,0.239950395,194.552,46.012,1006,750,null,null,null,null,0.239950395,194.552,46.012,1006,750
161,0.240731108,193.7011796,46.00917431,1023,763,null,null,null,null,0.240731108,193.7011796,46.00917431,1023,763
162,0.23977504,194.1733506,45.91720569,1042,773,null,null,null,null,0.23977504,194.1733506,45.91720569,1042,773
163,0.239827839,194.2261753,45.93519695,1055,787,null,null,null,null,0.239827839,194.2261753,45.93519695,1055,787
164,0.239105766,194.9835443,45.92911392,1065,790,null,null,null,null,0.239105766,194.9835443,45.92911392,1065,790
165,0.239082986,195.1712159,45.95657568,1079,806,null,null,null,null,0.239082986,195.1712159,45.95657568,1079,806
166,0.239570539,194.8981595,45.98650307,1084,815,null,null,null,null,0.239570539,194.8981595,45.98650307,1084,815
167,0.23939178,195.1859052,45.98298906,1106,823,null,null,null,null,0.23939178,195.1859052,45.98298906,1106,823
168,0.23941138,195.2413381,45.97968937,1126,837,null,null,null,null,0.23941138,195.2413381,45.97968937,1126,837
169,0.23931306,195.2067364,45.95354239,1143,861,null,null,null,null,0.23931306,195.2067364,45.95354239,1143,861
170,0.238901144,195.5353418,45.92468134,1158,863,null,null,null,null,0.238901144,195.5353418,45.92468134,1158,863
171,0.238888053,195.6142365,45.93570608,1162,871,null,null,null,null,0.238888053,195.6142365,45.93570608,1162,871
172,0.239684316,194.8482446,45.94677237,1174,883,null,null,null,null,0.239684316,194.8482446,45.94677237,1174,883
173,0.239171686,195.5022371,45.96420582,1195,894,null,null,null,null,0.239171686,195.5022371,45.96420582,1195,894
174,0.239192259,195.5199115,45.97013274,1210,904,null,null,null,null,0.239192259,195.5199115,45.97013274,1210,904
175,0.23908253,195.889738,46.01419214,1233,916,null,null,null,null,0.23908253,195.889738,46.01419214,1233,916
176,0.23950729,195.2683983,45.97943723,1248,924,null,null,null,null,0.23950729,195.2683983,45.97943723,1248,924
177,0.239647955,194.9654054,45.95135135,1255,925,null,null,null,null,0.239647955,194.9654054,45.95135135,1255,925
178,0.239419161,195.1727468,45.94635193,1266,932,null,null,null,null,0.239419161,195.1727468,45.94635193,1266,932
179,0.239798647,194.7386243,45.93650794,1281,945,null,null,null,null,0.239798647,194.7386243,45.93650794,1281,945
180,0.239812239,194.9028511,45.96937698,1290,947,null,null,null,null,0.239812239,194.9028511,45.96937698,1290,947
181,0.239862628,195.0041152,45.99897119,1314,972,null,null,null,null,0.239862628,195.0041152,45.99897119,1314,972
182,0.240338264,194.2540816,45.95612245,1333,980,null,null,null,null,0.240338264,194.2540816,45.95612245,1333,980
183,0.240476924,194.2682186,45.98178138,1345,988,null,null,null,null,0.240476924,194.2682186,45.98178138,1345,988
184,0.240898383,194.088,46.023,1362,1000,null,null,null,null,0.240898383,194.088,46.023,1362,1000
185,0.241031283,193.784525,45.99608227,1383,1021,null,null,null,null,0.241031283,193.784525,45.99608227,1383,1021
186,0.241003534,193.8404669,46.00291829,1397,1028,null,null,null,null,0.241003534,193.8404669,46.00291829,1397,1028
187,0.240972795,193.7617675,45.99135447,1414,1041,null,null,null,null,0.240972795,193.7617675,45.99135447,1414,1041
188,0.240914634,193.7511693,45.98129093,1434,1069,null,null,null,null,0.240914634,193.7511693,45.98129093,1434,1069
189,0.240775655,193.7831325,45.95644115,1447,1079,null,null,null,null,0.240775655,193.7831325,45.95644115,1447,1079
190,0.240840464,193.8196721,45.92531876,1464,1098,null,null,null,null,0.240840464,193.8196721,45.92531876,1464,1098
191,0.241002057,193.6567835,45.9245283,1483,1113,null,null,null,null,0.241002057,193.6567835,45.9245283,1483,1113
192,0.240895837,193.6329225,45.90492958,1505,1136,null,null,null,null,0.240895837,193.6329225,45.90492958,1505,1136
193,0.240550826,194.1923077,45.91258741,1525,1144,null,null,null,null,0.240550826,194.1923077,45.91258741,1525,1144
194,0.24028393,194.4246339,45.90267011,1543,1161,null,null,null,null,0.24028393,194.4246339,45.90267011,1543,1161
195,0.240199717,194.5195246,45.90662139,1563,1178,null,null,null,null,0.240199717,194.5195246,45.90662139,1563,1178
196,0.24039659,194.2085786,45.88477712,1577,1189,null,null,null,null,0.24039659,194.2085786,45.88477712,1577,1189
197,0.240727187,193.9680066,45.89171452,1597,1219,null,null,null,null,0.240727187,193.9680066,45.89171452,1597,1219
198,0.240532532,194.182708,45.89314845,1608,1226,null,null,null,null,0.240532532,194.182708,45.89314845,1608,1226
199,0.240777314,193.8074434,45.88996764,1627,1236,null,null,null,null,0.240777314,193.8074434,45.88996764,1627,1236
200,0.240419,194.4311854,45.91089897,1654,1257,null,null,null,null,0.240419,194.4311854,45.91089897,1654,1257
201,0.240295361,194.5499208,45.91838352,1665,1262,null,null,null,null,0.240295361,194.5499208,45.91838352,1665,1262
202,0.240728077,194.0187062,45.90179267,1689,1283,null,null,null,null,0.240728077,194.0187062,45.90179267,1689,1283
203,0.24094375,193.7730061,45.89417178,1706,1304,null,null,null,null,0.24094375,193.7730061,45.89417178,1706,1304
204,0.240598614,194.2012242,45.90818669,1724,1307,null,null,null,null,0.240598614,194.2012242,45.90818669,1724,1307
205,0.240942781,193.7384382,45.89082638,1742,1319,null,null,null,null,0.240942781,193.7384382,45.89082638,1742,1319
206,0.241153122,193.8166168,45.94086826,1760,1336,null,null,null,null,0.241153122,193.8166168,45.94086826,1760,1336
207,0.241002822,193.733972,45.90346352,1776,1357,null,null,null,null,0.241002822,193.733972,45.90346352,1776,1357
208,0.241359516,193.5011054,45.93146647,1791,1357,null,null,null,null,0.241359516,193.5011054,45.93146647,1791,1357
209,0.24146453,193.5084126,45.95098756,1804,1367,null,null,null,null,0.24146453,193.5084126,45.95098756,1804,1367
210,0.241701503,193.1443075,45.92603336,1823,1379,null,null,null,null,0.241701503,193.1443075,45.92603336,1823,1379
211,0.241474652,193.6829971,45.93948127,1839,1388,null,null,null,null,0.241474652,193.6829971,45.93948127,1839,1388
212,0.241244619,194.0269695,45.96451384,1851,1409,null,null,null,null,0.241244619,194.0269695,45.96451384,1851,1409
213,0.241579274,193.6110325,45.95544554,1868,1414,null,null,null,null,0.241579274,193.6110325,45.95544554,1868,1414
214,0.24153465,193.6981132,45.9594689,1876,1431,null,null,null,null,0.24153465,193.6981132,45.9594689,1876,1431
215,0.241537198,193.5535591,45.93642018,1894,1447,null,null,null,null,0.241537198,193.5535591,45.93642018,1894,1447
216,0.241518251,193.5337423,45.92774369,1919,1467,null,null,null,null,0.241518251,193.5337423,45.92774369,1919,1467
217,0.241416998,193.6474966,45.91745602,1935,1478,null,null,null,null,0.241416998,193.6474966,45.91745602,1935,1478
218,0.240934764,194.1616162,45.91178451,1948,1485,null,null,null,null,0.240934764,194.1616162,45.91178451,1948,1485
219,0.240794491,194.3166999,45.91217565,1963,1503,null,null,null,null,0.240794491,194.3166999,45.91217565,1963,1503
220,0.240781041,194.3529024,45.91094987,1977,1516,null,null,null,null,0.240781041,194.3529024,45.91094987,1977,1516
221,0.240541629,194.5915033,45.90065359,1995,1530,null,null,null,null,0.240541629,194.5915033,45.90065359,1995,1530
222,0.240763942,194.3553826,45.89429313,2009,1542,null,null,null,null,0.240763942,194.3553826,45.89429313,2009,1542
223,0.240575026,194.6764894,45.90070468,2025,1561,null,null,null,null,0.240575026,194.6764894,45.90070468,2025,1561
224,0.240653529,194.5031847,45.90127389,2033,1570,null,null,null,null,0.240653529,194.5031847,45.90127389,2033,1570
225,0.240417127,194.8475222,45.88437103,2053,1574,null,null,null,null,0.240417127,194.8475222,45.88437103,2053,1574
226,0.240544152,194.7642633,45.88902821,2070,1595,null,null,null,null,0.240544152,194.7642633,45.88902821,2070,1595
227,0.240911258,194.5153605,45.92664577,2078,1595,null,null,null,null,0.240911258,194.5153605,45.92664577,2078,1595
228,0.240804071,194.4528894,45.91645729,2090,1592,null,null,null,null,0.240804071,194.4528894,45.91645729,2090,1592
229,0.240913199,194.4483627,45.93891688,2106,1588,null,null,null,null,0.240913199,194.4483627,45.93891688,2106,1588
230,0.240930786,194.248584,45.94839522,2115,1589,null,null,null,null,0.240930786,194.248584,45.94839522,2115,1589
231,0.240786096,194.5813517,45.95869837,2131,1598,null,null,null,null,0.240786096,194.5813517,45.95869837,2131,1598
232,0.240649971,194.5611421,45.93544382,2148,1611,null,null,null,null,0.240649971,194.5611421,45.93544382,2148,1611
233,0.240407947,194.8,45.92111801,2155,1610,null,null,null,null,0.240407947,194.8,45.92111801,2155,1610
234,0.240237071,194.9421894,45.9095941,2169,1626,null,null,null,null,0.240237071,194.9421894,45.9095941,2169,1626
235,0.24034767,194.9636364,45.89818182,2180,1650,null,null,null,null,0.24034767,194.9636364,45.89818182,2180,1650
236,0.240116072,195.1775076,45.8893617,2185,1645,null,null,null,null,0.240116072,195.1775076,45.8893617,2185,1645
237,0.239979624,195.2912858,45.87934186,2201,1641,null,null,null,null,0.239979624,195.2912858,45.87934186,2201,1641
238,0.239977173,195.3006655,45.88021779,2210,1653,null,null,null,null,0.239977173,195.3006655,45.88021779,2210,1653
239,0.239955903,195.0841346,45.86117788,2219,1664,null,null,null,null,0.239955903,195.0841346,45.86117788,2219,1664
240,0.239917824,195.2486421,45.90645745,2231,1657,null,null,null,null,0.239917824,195.2486421,45.90645745,2231,1657
241,0.240199307,194.9314736,45.89508793,2240,1649,null,null,null,null,0.240199307,194.9314736,45.89508793,2240,1649
242,0.239909155,195.2273824,45.89445115,2246,1658,null,null,null,null,0.239909155,195.2273824,45.89445115,2246,1658
243,0.239948706,195.2400242,45.89056832,2257,1654,null,null,null,null,0.239948706,195.2400242,45.89056832,2257,1654
244,0.240092475,195.0614088,45.87236604,2272,1661,null,null,null,null,0.240092475,195.0614088,45.87236604,2272,1661
245,0.2400351,195.4332735,45.85757032,2278,1671,null,null,null,null,0.2400351,195.4332735,45.85757032,2278,1671
246,0.240008701,195.2134293,45.87709832,2284,1668,null,null,null,null,0.240008701,195.2134293,45.87709832,2284,1668
247,0.240194039,195.111444,45.89754344,2297,1669,null,null,null,null,0.240194039,195.111444,45.89754344,2297,1669
248,0.240633067,194.6069089,45.88802859,2302,1679,null,null,null,null,0.240633067,194.6069089,45.88802859,2302,1679
249,0.239994048,195.3317507,45.89198813,2313,1685,null,null,null,null,0.239994048,195.3317507,45.89198813,2313,1685
250,0.240266945,195.0370588,45.90235294,2323,1700,null,null,null,null,0.240266945,195.0370588,45.90235294,2323,1700
251,0.240964401,194.1948357,45.88908451,2326,1704,null,null,null,null,0.240964401,194.1948357,45.88908451,2326,1704
